mtb_id	pval	padj	comparison
191	1.9073486328125e-05	0.000630484686957465	post_vs_bd
211	0.000522613525390625	0.00706716017289595	post_vs_bd
229	0.00041961669921875	0.00594456990559896	post_vs_bd
230	9.5367431640625e-05	0.00202655792236328	post_vs_bd
231	7.2479248046875e-05	0.00159722787362558	post_vs_bd
235	0.000335693359375	0.00512147561097756	post_vs_bd
250	0.00416598707432528	0.0364523869003462	post_vs_bd
297	0.000214092025846018	0.00374661045230532	post_vs_bd
301	3.814697265625e-05	0.00113487243652344	post_vs_bd
303	0.000321048400688444	0.00512147561097756	post_vs_bd
307	0.000965118408203125	0.0110431817861704	post_vs_bd
335	3.814697265625e-06	0.000378290812174479	post_vs_bd
336	1.1444091796875e-05	0.000523787278395433	post_vs_bd
346	0.00151573918299473	0.0150310802313644	post_vs_bd
356	0.00592153702414871	0.0496241483009645	post_vs_bd
357	0.000164031982421875	0.00314835579164567	post_vs_bd
377	0.000653585176323472	0.00827411021090352	post_vs_bd
378	0.00038470759403593	0.00572252546128446	post_vs_bd
381	0.00202178955078125	0.0190946790907118	post_vs_bd
462	0.014068603515625	0.0996526082356771	post_vs_bd
514	7.62939453125e-06	0.000453948974609375	post_vs_bd
515	0.00714492797851562	0.058236056811189	post_vs_bd
518	0.00141143798828125	0.0142339932716499	post_vs_bd
524	0.00117111206054688	0.0122247662460595	post_vs_bd
525	0.012359619140625	0.0896826023008765	post_vs_bd
535	0.000522613525390625	0.00706716017289595	post_vs_bd
572	0.00532913208007812	0.0452976226806641	post_vs_bd
596	0.00693140429335888	0.0572803549242852	post_vs_bd
597	0.0108261108398438	0.081538429743127	post_vs_bd
602	0.00108951444578404	0.0120048350970649	post_vs_bd
603	0.000300719385520916	0.00511222955385558	post_vs_bd
604	0.0023768350959738	0.0220971387828815	post_vs_bd
605	7.62939453125e-06	0.000453948974609375	post_vs_bd
609	0.00391769409179688	0.0347914624570021	post_vs_bd
613	1.9073486328125e-05	0.000630484686957465	post_vs_bd
620	0.00041961669921875	0.00594456990559896	post_vs_bd
622	5.340576171875e-05	0.00138158383576766	post_vs_bd
628	7.2479248046875e-05	0.00159722787362558	post_vs_bd
630	7.2479248046875e-05	0.00159722787362558	post_vs_bd
631	0.00108951444578404	0.0120048350970649	post_vs_bd
633	0.00178219521734299	0.0171033250696626	post_vs_bd
634	0.000209808349609375	0.00374661045230532	post_vs_bd
637	0.0033416748046875	0.0301257046786222	post_vs_bd
639	7.2479248046875e-05	0.00159722787362558	post_vs_bd
645	0.000789642333984375	0.00949998143322362	post_vs_bd
648	0.000798317767497783	0.00949998143322362	post_vs_bd
649	0.012359619140625	0.0896826023008765	post_vs_bd
653	0.0012864240407736	0.0131969362803498	post_vs_bd
654	0.0108261108398438	0.081538429743127	post_vs_bd
661	0.000965118408203125	0.0110431817861704	post_vs_bd
666	0.00945281982421875	0.0740056288869757	post_vs_bd
678	0.014068603515625	0.0996526082356771	post_vs_bd
696	0.00922514613907298	0.073186159369979	post_vs_bd
706	0.00117111206054688	0.0122247662460595	post_vs_bd
730	0.000789642333984375	0.00949998143322362	post_vs_bd
731	0.000644683837890625	0.00827411021090352	post_vs_bd
753	0.00175772455515404	0.0171033250696626	post_vs_bd
