mtb_id	pval	padj	comparison
458	0.167350769042969	0.86556300410518	pre_vs_post
459	0.04827880859375	0.522288929332386	pre_vs_post
460	0.283729553222656	0.917495022649351	pre_vs_post
461	0.766029357910156	1	pre_vs_post
462	0.346549987792969	0.950217708464592	pre_vs_post
463	0.140562405360306	0.86556300410518	pre_vs_post
464	0.4171142578125	0.994045273247147	pre_vs_post
465	0.201242620957724	0.870517599171606	pre_vs_post
466	0.522613525390625	1	pre_vs_post
467	0.2645263671875	0.917495022649351	pre_vs_post
468	0.4171142578125	0.994045273247147	pre_vs_post
469	0.898574829101563	1	pre_vs_post
470	0.7987060546875	1	pre_vs_post
471	0.7987060546875	1	pre_vs_post
472	0.0431671142578125	0.513688659667969	pre_vs_post
473	0.609458923339844	1	pre_vs_post
474	0.550872802734375	1	pre_vs_post
475	0.7987060546875	1	pre_vs_post
476	0.966117858886719	1	pre_vs_post
477	1	1	pre_vs_post
478	0.246208190917969	0.882493214434888	pre_vs_post
479	0.442298889160156	1	pre_vs_post
480	0.522613525390625	1	pre_vs_post
481	0.609458923339844	1	pre_vs_post
482	0.609458923339844	1	pre_vs_post
483	0.4171142578125	0.994045273247147	pre_vs_post
484	1	1	pre_vs_post
485	0.276252475989205	0.917495022649351	pre_vs_post
486	0.129737854003906	0.86556300410518	pre_vs_post
490	0.324729919433594	0.942508790551162	pre_vs_post
501	0.733726501464844	1	pre_vs_post
502	0.701881408691406	1	pre_vs_post
503	0.477659735127587	1	pre_vs_post
505	0.4171142578125	0.994045273247147	pre_vs_post
506	0.346549987792969	0.950217708464592	pre_vs_post
508	0.369216918945313	0.968423486254408	pre_vs_post
509	0.129737854003906	0.86556300410518	pre_vs_post
510	0.0987396240234375	0.734375953674317	pre_vs_post
514	0.0005340576171875	0.0635528564453125	pre_vs_post
515	0.550872802734375	1	pre_vs_post
516	0.326799567668966	0.943911372636091	pre_vs_post
518	0.733726501464844	1	pre_vs_post
520	0.7987060546875	1	pre_vs_post
521	0.04827880859375	0.522288929332386	pre_vs_post
522	0.422678074170635	0.994045273247147	pre_vs_post
524	0.766029357910156	1	pre_vs_post
525	0.212142944335938	0.870517599171606	pre_vs_post
526	0.0114900673429755	0.275337512676532	pre_vs_post
527	0.0114900673429755	0.275337512676532	pre_vs_post
528	0.0414910873877316	0.513688659667969	pre_vs_post
529	0.893903721815722	1	pre_vs_post
530	0.155028820861427	0.86556300410518	pre_vs_post
531	0.371093369522698	0.968423486254408	pre_vs_post
532	0.0028076171875	0.11932373046875	pre_vs_post
533	0.898574829101563	1	pre_vs_post
534	0.0527870006322246	0.552487208925445	pre_vs_post
535	0.468292236328125	1	pre_vs_post
536	1	1	pre_vs_post
538	1	1	pre_vs_post
540	0.232966059706807	0.882493214434888	pre_vs_post
541	0.350528908982333	0.956718811213249	pre_vs_post
542	0.29450739368011	0.922234398978097	pre_vs_post
545	0.779828432640187	1	pre_vs_post
546	0.660281507172254	1	pre_vs_post
547	0.0120315551757813	0.275337512676532	pre_vs_post
548	0.60256241453254	1	pre_vs_post
551	0.704907047930654	1	pre_vs_post
552	0.392738342285156	0.98957388458438	pre_vs_post
553	0.623261445221332	1	pre_vs_post
554	0.346549987792969	0.950217708464592	pre_vs_post
555	0.392738342285156	0.98957388458438	pre_vs_post
556	0.623261445221332	1	pre_vs_post
557	0.849816607389808	1	pre_vs_post
558	0.924572011837841	1	pre_vs_post
559	0.04827880859375	0.522288929332386	pre_vs_post
560	0.228752136230469	0.878113039078251	pre_vs_post
561	0.442298889160156	1	pre_vs_post
564	0.224015384088612	0.878113039078251	pre_vs_post
565	0.468292236328125	1	pre_vs_post
566	0.141517639160156	0.86556300410518	pre_vs_post
567	0.4171142578125	0.994045273247147	pre_vs_post
569	0.609458923339844	1	pre_vs_post
570	0.898574829101563	1	pre_vs_post
571	0.0182342529296875	0.349980015908518	pre_vs_post
572	0.579841613769531	1	pre_vs_post
573	0.0182342529296875	0.349980015908518	pre_vs_post
574	0.154045104980469	0.86556300410518	pre_vs_post
575	0.324729919433594	0.942508790551162	pre_vs_post
576	0.346549987792969	0.950217708464592	pre_vs_post
577	0.468292236328125	1	pre_vs_post
578	0.303794860839844	0.922234398978097	pre_vs_post
579	0.550872802734375	1	pre_vs_post
580	0.766029357910156	1	pre_vs_post
581	0.932281494140625	1	pre_vs_post
582	0.924572011837841	1	pre_vs_post
583	0.394166404447896	0.98957388458438	pre_vs_post
584	0.932281494140625	1	pre_vs_post
586	0.766029357910156	1	pre_vs_post
587	0.898574829101563	1	pre_vs_post
589	0.766029357910156	1	pre_vs_post
590	0.246208190917969	0.882493214434888	pre_vs_post
594	NA	NA	pre_vs_post
595	0.552076886516813	1	pre_vs_post
596	0.865043640136719	1	pre_vs_post
597	0.58716968573231	1	pre_vs_post
598	0.44204635960573	1	pre_vs_post
600	0.932646638965876	1	pre_vs_post
601	0.324729919433594	0.942508790551162	pre_vs_post
602	0.932106941814807	1	pre_vs_post
603	0.932281494140625	1	pre_vs_post
604	0.72408166091539	1	pre_vs_post
605	0.579841613769531	1	pre_vs_post
606	0.776388431769708	1	pre_vs_post
607	0.674986713970489	1	pre_vs_post
608	0.4171142578125	0.994045273247147	pre_vs_post
609	0.962243757251052	1	pre_vs_post
610	0.324729919433594	0.942508790551162	pre_vs_post
611	0.18144920772142	0.86556300410518	pre_vs_post
612	1	1	pre_vs_post
613	0.212142944335938	0.870517599171606	pre_vs_post
614	0.369216918945313	0.968423486254408	pre_vs_post
615	0.7987060546875	1	pre_vs_post
616	0.865043640136719	1	pre_vs_post
617	0.7987060546875	1	pre_vs_post
618	0.448804440990439	1	pre_vs_post
619	0.4171142578125	0.994045273247147	pre_vs_post
620	0.849816607389808	1	pre_vs_post
621	0.766029357910156	1	pre_vs_post
622	0.83172607421875	1	pre_vs_post
623	0.362726506485098	0.968423486254408	pre_vs_post
624	1	1	pre_vs_post
625	0.522613525390625	1	pre_vs_post
626	0.755657737671463	1	pre_vs_post
628	0.670524597167969	1	pre_vs_post
630	0.0268478393554688	0.431742281527133	pre_vs_post
631	0.538293635901243	1	pre_vs_post
633	0.000891901377059125	0.0663351649187724	pre_vs_post
634	0.0076904296875	0.242450020530007	pre_vs_post
635	0.283729553222656	0.917495022649351	pre_vs_post
636	0.0814285278320313	0.692142486572266	pre_vs_post
637	0.167350769042969	0.86556300410518	pre_vs_post
638	0.787406490666269	1	pre_vs_post
639	0.0384902954101563	0.497863603674847	pre_vs_post
640	0.153576396549984	0.86556300410518	pre_vs_post
641	0.522613525390625	1	pre_vs_post
642	0.72408166091539	1	pre_vs_post
645	0.966117858886719	1	pre_vs_post
646	0.787406490666269	1	pre_vs_post
648	0.711997145588538	1	pre_vs_post
649	0.0065765380859375	0.230178833007813	pre_vs_post
651	0.639694213867188	1	pre_vs_post
652	0.865043640136719	1	pre_vs_post
653	0.550872802734375	1	pre_vs_post
654	0.346549987792969	0.950217708464592	pre_vs_post
656	0.932281494140625	1	pre_vs_post
657	0.932281494140625	1	pre_vs_post
659	0.453388932626267	1	pre_vs_post
661	0.766029357910156	1	pre_vs_post
662	0.842429645612509	1	pre_vs_post
663	0.303794860839844	0.922234398978097	pre_vs_post
664	0.00157928466796875	0.0783061981201172	pre_vs_post
665	0.701881408691406	1	pre_vs_post
666	0.181465148925781	0.86556300410518	pre_vs_post
667	0.196388244628906	0.86556300410518	pre_vs_post
668	0.196388244628906	0.86556300410518	pre_vs_post
669	0.0538558959960938	0.552487208925445	pre_vs_post
670	0.639694213867188	1	pre_vs_post
671	0.966117858886719	1	pre_vs_post
672	0.0987396240234375	0.734375953674317	pre_vs_post
673	0.733726501464844	1	pre_vs_post
674	0.83172607421875	1	pre_vs_post
675	0.932281494140625	1	pre_vs_post
677	0.0987396240234375	0.734375953674317	pre_vs_post
678	0.346549987792969	0.950217708464592	pre_vs_post
679	0.522613525390625	1	pre_vs_post
680	0.00896453857421875	0.242450020530007	pre_vs_post
681	0.609458923339844	1	pre_vs_post
682	0.7987060546875	1	pre_vs_post
683	0.495079040527344	1	pre_vs_post
684	0.442298889160156	1	pre_vs_post
685	1	1	pre_vs_post
687	0.181465148925781	0.86556300410518	pre_vs_post
688	0.2645263671875	0.917495022649351	pre_vs_post
689	0.276252475989205	0.917495022649351	pre_vs_post
690	0.343759999660369	0.950217708464592	pre_vs_post
691	0.41849223344682	0.994045273247147	pre_vs_post
692	0.169812945433066	0.86556300410518	pre_vs_post
693	0.938175553294234	1	pre_vs_post
696	0.036241709702006	0.497863603674847	pre_vs_post
697	0.766029357910156	1	pre_vs_post
698	0.0065765380859375	0.230178833007813	pre_vs_post
699	0.04827880859375	0.522288929332386	pre_vs_post
700	0.60256241453254	1	pre_vs_post
701	0.0342330932617188	0.484968821207682	pre_vs_post
702	0.0987396240234375	0.734375953674317	pre_vs_post
703	0.0384902954101563	0.497863603674847	pre_vs_post
706	0.02081298828125	0.375100590043911	pre_vs_post
707	0.579841613769531	1	pre_vs_post
709	0.766029357910156	1	pre_vs_post
711	0.0268478393554688	0.431742281527133	pre_vs_post
712	0.212142944335938	0.870517599171606	pre_vs_post
713	0.609458923339844	1	pre_vs_post
715	0.392738342285156	0.98957388458438	pre_vs_post
717	0.2645263671875	0.917495022649351	pre_vs_post
718	0.401678166469773	0.994045273247147	pre_vs_post
719	0.962243757251052	1	pre_vs_post
720	0.88708754228948	1	pre_vs_post
721	0.468292236328125	1	pre_vs_post
722	0.733726501464844	1	pre_vs_post
723	0.629260787503937	1	pre_vs_post
724	0.670524597167969	1	pre_vs_post
726	0.495079040527344	1	pre_vs_post
728	0.726286148878805	1	pre_vs_post
730	0.83172607421875	1	pre_vs_post
731	0.733726501464844	1	pre_vs_post
732	0.529368106184798	1	pre_vs_post
733	0.733726501464844	1	pre_vs_post
734	0.766029357910156	1	pre_vs_post
735	0.212142944335938	0.870517599171606	pre_vs_post
736	0.422678074170635	0.994045273247147	pre_vs_post
737	0.495079040527344	1	pre_vs_post
738	0.0214343194310806	0.375100590043911	pre_vs_post
739	0.495079040527344	1	pre_vs_post
740	0.224306571197272	0.878113039078251	pre_vs_post
741	0.0897674560546875	0.731666251404645	pre_vs_post
742	0.495079040527344	1	pre_vs_post
743	0.799846105662473	1	pre_vs_post
744	0.44204635960573	1	pre_vs_post
745	0.401678166469773	0.994045273247147	pre_vs_post
746	0.583882420770365	1	pre_vs_post
747	1	1	pre_vs_post
749	0.204893893816379	0.870517599171606	pre_vs_post
750	0.0138325945072521	0.30482939747463	pre_vs_post
752	0.932281494140625	1	pre_vs_post
753	1	1	pre_vs_post
754	1	1	pre_vs_post
755	0.538293635901243	1	pre_vs_post
756	0.394166404447896	0.98957388458438	pre_vs_post
757	0.0599365234375	0.594370524088542	pre_vs_post
758	0.392738342285156	0.98957388458438	pre_vs_post
759	0.495079040527344	1	pre_vs_post
760	0.766029357910156	1	pre_vs_post
761	0.966117858886719	1	pre_vs_post
763	1	1	pre_vs_post
764	0.7987060546875	1	pre_vs_post
766	0.550872802734375	1	pre_vs_post
767	0.369216918945313	0.968423486254408	pre_vs_post
768	0.0736846923828125	0.654364059220499	pre_vs_post
770	0.932106941814807	1	pre_vs_post
771	0.83172607421875	1	pre_vs_post
772	0.0736846923828125	0.654364059220499	pre_vs_post
773	0.932281494140625	1	pre_vs_post
774	0.701881408691406	1	pre_vs_post
775	0.0736846923828125	0.654364059220499	pre_vs_post
776	0.0384902954101563	0.497863603674847	pre_vs_post
777	1	1	pre_vs_post
778	0.132298661876269	0.86556300410518	pre_vs_post
779	0.609458923339844	1	pre_vs_post
780	1	1	pre_vs_post
781	0.18144920772142	0.86556300410518	pre_vs_post
782	0.371093369522698	0.968423486254408	pre_vs_post
783	0.966117858886719	1	pre_vs_post
784	1	1	pre_vs_post
785	0.280712665268496	0.917495022649351	pre_vs_post
787	0.422678074170635	0.994045273247147	pre_vs_post
788	0.740367478785491	1	pre_vs_post
790	0.944284670241126	1	pre_vs_post
791	1	1	pre_vs_post
