CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	id	max_chemdir	max_comparison	sign_chemdir	CLUSTERID1_chemdir	CLUSTERID2_chemdir
37	255	24	0.9113	0.000	67	0.21013202302759015	Post-HV:Pre-P	-1.0	37	255
37	273	24	0.8886	-0.000	68	0.40159578541625013	Post-P:BD	-1.0	37	273
37	39	24	0.9099	0.000	69	0.2622756985735979	Post-HV:Pre-P	-1.0	37	39
37	396	24	0.9154	-0.000	70	0.22942830714273282	Pre-P:Post-P	1.0	396	37
37	551	24	0.9075	0.000	71	0.3143606178589981	Pre-P:Post-P	1.0	551	37
37	678	24	0.9118	-0.000	72	0.2695417158591167	Post-P:BD	-1.0	37	678
37	706	24	0.9151	-0.000	73	0.5288624736397287	Post-P:BD	-1.0	37	706
37	767	24	0.8676	-0.000	74	0.26444324963969484	Pre-P:Post-P	1.0	767	37
38	402	13	0.9001	-0.000	75	0.24740441661007187	Post-P:BD	1.0	402	38
38	558	13	0.8636	-0.000	76	0.2629091659969799	Post-P:BD	1.0	558	38
38	59	13	0.8578	-2.015	77	0.2873006856685493	Post-P:BD	1.0	59	38
38	680	13	0.8708	-0.000	78	0.2216373102182767	Post-P:BD	1.0	680	38
39	255	24	0.9477	0.000	79	0.1889685286477361	Post-P:BD	1.0	255	39
39	273	24	0.9036	-0.000	80	0.23603470581858574	Post-P:BD	-1.0	39	273
39	396	24	0.9316	-0.000	81	0.17169918898704242	Pre-HV:Post-HV	-1.0	39	396
39	44	24	0.882	56.026	82	0.27097620894146973	Post-HV:Pre-P	1.0	44	39
39	551	24	0.9241	0.000	83	0.08086738403303215	Post-HV:Pre-P	1.0	551	39
39	552	24	0.8598	56.026	84	0.22439552895090165	Post-HV:Pre-P	1.0	552	39
39	553	24	0.8598	56.026	85	0.2726654228554826	Pre-HV:Post-HV	-1.0	39	553
39	678	24	0.9104	-0.000	86	0.11782233623216845	Pre-P:Post-P	-1.0	39	678
39	706	24	0.8987	-0.000	87	0.36330139404206446	Post-P:BD	-1.0	39	706
39	767	24	0.8897	-0.000	88	0.07434349071607116	Post-P:BD	-1.0	39	767
42	403	14	0.8156	-0.000	89	0.3323047871676208	Post-P:BD	1.0	403	42
42	48	14	0.8013	0.000	90	0.28184600238464635	Post-P:BD	1.0	48	42
42	54	14	0.8405	-0.000	91	0.3752433331535235	Pre-P:Post-P	-1.0	42	54
42	561	14	0.8221	-0.000	92	0.25434502750112425	Post-P:BD	1.0	561	42
42	663	14	0.8442	-0.000	93	0.09611561067991443	Pre-P:Post-P	-1.0	42	663
42	768	14	0.8613	-0.000	94	0.2772779663177392	Post-P:BD	1.0	768	42
43	595	11	0.8191	28.031	95	0.3309296645512973	Post-P:BD	1.0	595	43
43	64	11	0.8191	28.031	96	0.12555626550665347	Post-HV:Pre-P	-1.0	43	64
44	192	24	0.8882	0.000	97	0.21261745740510773	Pre-P:Post-P	1.0	192	44
44	255	24	0.8937	-56.026	98	0.21883253339546213	Post-HV:Pre-P	-1.0	44	255
44	396	24	0.868	-56.026	99	0.22484422548838057	Post-P:BD	-1.0	44	396
44	397	24	0.9462	-0.000	100	0.2301302115614966	Post-P:BD	-1.0	44	397
44	552	24	0.9267	-0.000	101	0.161296405142698	Pre-HV:Post-HV	1.0	552	44
44	553	24	0.9267	-0.000	102	0.211207720392122	Post-P:BD	-1.0	44	553
44	709	24	0.8987	-0.000	103	0.2646158466885134	Pre-P:Post-P	1.0	709	44
44	754	24	0.9	0.000	104	0.1029697511198829	Pre-HV:Post-HV	1.0	754	44
44	761	24	0.9045	-0.000	105	0.20749604134881017	Post-P:BD	-1.0	44	761
45	180	20	0.8259	-17.026	106	0.05861995683741788	Post-HV:Pre-P	1.0	180	45
45	358	20	0.8566	0.000	107	0.5838822087028306	Pre-HV:Post-HV	-1.0	45	358
46	144	17	0.995	2.016	108	0.13219703134456817	Pre-HV:Post-HV	1.0	144	46
46	615	17	0.984	-21.984	109	0.231472488132273	Post-P:BD	-1.0	46	615
46	617	17	0.9826	30.048	110	0.28889214853448236	Post-P:BD	-1.0	46	617
46	652	17	0.9111	30.048	111	0.16209410311512987	Post-HV:Pre-P	-1.0	46	652
46	657	17	0.9172	6.048	112	0.1609499958761424	Pre-HV:Post-HV	1.0	657	46
47	189	2	0.9282	0.000	113	0.2802450739425747	Post-HV:Pre-P	1.0	189	47
47	288	2	0.9121	-0.000	114	0.2223841113991297	Post-HV:Pre-P	1.0	288	47
47	344	2	0.9216	0.000	115	0.08253336960937054	Post-HV:Pre-P	1.0	344	47
47	409	2	0.9135	-0.000	116	0.19869162495044676	Post-HV:Pre-P	1.0	409	47
47	411	2	1.0	0.000	117	0.8296092367621504	Post-HV:Pre-P	1.0	411	47
47	71	2	0.9121	0.000	118	0.2953969246779804	Post-P:BD	-1.0	47	71
47	764	2	0.9042	-58.041	119	0.17946811413076058	Post-HV:Pre-P	1.0	764	47
47	87	2	0.9147	-58.041	120	0.10480008792888315	Post-HV:Pre-P	1.0	87	47
48	403	14	0.9017	-0.000	121	0.17545959592672078	Pre-P:Post-P	1.0	403	48
48	54	14	0.8877	-0.000	122	0.2263463603515337	Post-HV:Pre-P	1.0	54	48
48	561	14	0.8936	-0.000	123	0.09128563953731801	Pre-P:Post-P	1.0	561	48
48	663	14	0.8849	-0.000	124	0.1989700328272562	Post-P:BD	-1.0	48	663
48	768	14	0.9369	-0.000	125	0.19096124840845485	Pre-HV:Post-HV	1.0	768	48
52	558	13	0.8612	-0.000	126	0.28452525286220054	Post-HV:Pre-P	-1.0	52	558
53	405	2	0.8795	-0.000	127	0.2693997730829151	Pre-P:Post-P	-1.0	53	405
53	557	2	0.8795	0.000	128	0.1951368003503519	Pre-P:Post-P	-1.0	53	557
53	559	2	0.878	-0.000	129	0.17667996392328303	Pre-HV:Post-HV	1.0	559	53
54	403	14	0.8771	0.000	130	0.35197066377573316	Post-HV:Pre-P	-1.0	54	403
54	561	14	0.9264	-0.000	131	0.21861989415437363	Pre-P:Post-P	1.0	561	54
54	663	14	0.9219	-0.000	132	0.29618347168584397	Post-HV:Pre-P	-1.0	54	663
54	768	14	0.9149	0.000	133	0.40215709263852784	Post-HV:Pre-P	-1.0	54	768
55	360	35	1.0	-0.000	134	0.5026143504915265	Pre-P:Post-P	1.0	360	55
55	546	35	0.9669	1.003	135	0.41784549370563184	Pre-P:Post-P	1.0	546	55
55	57	35	1.0	-0.000	136	0.1916907737499061	Post-P:BD	-1.0	55	57
