CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	id	max_chemdir	max_comparison	sign_chemdir	CLUSTERID1_chemdir	CLUSTERID2_chemdir
68	667	27	0.838	-0.000	193	0.25475479150172237	Pre-P:Post-P	-1.0	68	667
68	669	27	0.8467	-0.000	194	0.22161750376419076	Pre-P:Post-P	-1.0	68	669
68	739	27	0.8666	-0.000	195	0.17077919913373468	Pre-P:Post-P	-1.0	68	739
69	287	19	0.7982	0.000	196	0.010136968332577516	Pre-P:Post-P	-1.0	69	287
69	427	19	0.8565	0.000	197	0.13198341609745917	Pre-P:Post-P	1.0	427	69
69	428	19	0.8379	0.000	198	0.14259799645982937	Pre-P:Post-P	-1.0	69	428
69	431	19	0.8796	-0.000	199	0.04652380565566125	Pre-P:Post-P	1.0	431	69
69	565	19	0.8797	-0.000	200	0.1610179017539233	Pre-P:Post-P	1.0	565	69
69	702	19	0.8407	-0.000	201	0.11916833942191604	Pre-P:Post-P	-1.0	69	702
69	726	19	0.8797	-0.000	202	0.08386846955847696	Pre-P:Post-P	-1.0	69	726
69	775	19	0.8894	-0.000	203	0.07169293569023172	Pre-P:Post-P	-1.0	69	775
70	101	17	0.8455	-58.042	204	0.15648417811145043	Pre-P:Post-P	-1.0	70	101
70	434	17	0.8519	-0.000	205	0.02453197133276582	Pre-P:Post-P	1.0	434	70
70	435	17	0.9222	-0.000	206	0.2497679394907575	Pre-P:Post-P	-1.0	70	435
70	436	17	0.8293	-0.000	207	0.21238295293624704	Pre-P:Post-P	-1.0	70	436
70	437	17	0.8993	-0.000	208	0.041933920614987595	Pre-P:Post-P	-1.0	70	437
70	448	17	0.8542	-58.042	209	0.06374023093245094	Pre-P:Post-P	1.0	448	70
70	569	17	0.8993	-0.000	210	0.11105220106516187	Pre-P:Post-P	1.0	569	70
70	684	17	0.8265	-58.042	211	0.24628816364597933	Pre-P:Post-P	-1.0	70	684
70	75	17	0.8836	0.000	212	0.00886962028878021	Pre-P:Post-P	1.0	75	70
71	189	2	0.9356	0.000	213	0.7256912942028438	Pre-P:Post-P	-1.0	71	189
71	288	2	1.0	-0.000	214	0.5711194327099021	Pre-P:Post-P	-1.0	71	288
71	344	2	0.9464	0.000	215	0.7422100869646088	Pre-P:Post-P	-1.0	71	344
71	409	2	0.9524	-0.000	216	0.7309794654167647	Pre-P:Post-P	-1.0	71	409
71	410	2	0.9157	-0.000	217	0.6832313571494868	Pre-P:Post-P	-1.0	71	410
71	411	2	0.9121	0.000	218	0.637991783468182	Pre-P:Post-P	-1.0	71	411
71	420	2	0.9117	-58.042	219	0.670613566375647	Pre-P:Post-P	-1.0	71	420
71	682	2	0.9117	-58.042	220	0.6170082797039174	Pre-P:Post-P	-1.0	71	682
71	74	2	0.9209	-58.041	221	0.717611828197842	Pre-P:Post-P	-1.0	71	74
71	772	2	0.9117	-58.042	222	0.7386077600375616	Pre-P:Post-P	-1.0	71	772
72	335	5	0.6859	-259.944	223	0.6780001348365597	Pre-P:Post-P	1.0	335	72
72	514	5	0.7272	-390.445	224	0.8335288299440164	Pre-P:Post-P	1.0	514	72
72	77	5	0.9253	0.000	225	0.2439867055761949	Pre-P:Post-P	1.0	77	72
74	189	2	0.9211	58.041	226	0.00807946600500182	Pre-P:Post-P	-1.0	74	189
74	288	2	0.9209	58.041	227	0.14649239548793994	Pre-P:Post-P	1.0	288	74
74	344	2	0.9228	58.041	228	0.02459825876676688	Pre-P:Post-P	-1.0	74	344
74	409	2	0.9208	58.041	229	0.013367637218922788	Pre-P:Post-P	-1.0	74	409
74	420	2	0.9068	-0.000	230	0.04699826182219502	Pre-P:Post-P	1.0	420	74
74	463	2	0.9077	-56.027	231	0.17310012853775608	Pre-P:Post-P	1.0	463	74
74	682	2	0.9068	-0.000	232	0.10060354849392454	Pre-P:Post-P	1.0	682	74
74	763	2	0.9204	58.041	233	0.04653223041775637	Pre-P:Post-P	-1.0	74	763
74	772	2	0.9068	-0.000	234	0.020995931839719616	Pre-P:Post-P	-1.0	74	772
75	434	17	0.8747	-0.000	235	0.01566235104398547	Pre-P:Post-P	1.0	434	75
75	435	17	0.9043	-0.000	236	0.2586375597795378	Pre-P:Post-P	-1.0	75	435
75	436	17	0.8463	-0.000	237	0.22125257322502723	Pre-P:Post-P	-1.0	75	436
75	437	17	0.883	-0.000	238	0.05080354090376789	Pre-P:Post-P	-1.0	75	437
75	448	17	0.8258	-58.042	239	0.05487061064367068	Pre-P:Post-P	1.0	448	75
75	569	17	0.8361	-0.000	240	0.10218258077638169	Pre-P:Post-P	1.0	569	75
77	335	5	0.6525	-259.944	241	0.4340134292603648	Pre-P:Post-P	1.0	335	77
77	514	5	0.7154	-390.445	242	0.5895421243678214	Pre-P:Post-P	1.0	514	77
77	649	5	0.6535	14.437	243	1.2755791336049118	Pre-P:Post-P	1.0	649	77
78	421	19	0.7925	-0.000	244	0.2397589531429413	Pre-P:Post-P	1.0	421	78
78	423	19	0.853	0.000	245	0.20100783079556156	Pre-P:Post-P	1.0	423	78
78	424	19	0.853	-0.000	246	0.4586591038280059	Pre-P:Post-P	1.0	424	78
78	665	19	0.8661	-0.000	247	0.07107656347206925	Pre-P:Post-P	-1.0	78	665
78	666	19	0.8661	-0.000	248	0.04785696916635571	Pre-P:Post-P	1.0	666	78
78	701	19	0.8065	-0.000	249	0.41965470044598974	Pre-P:Post-P	1.0	701	78
79	572	2	0.9107	-0.000	250	0.33623297366997695	Pre-P:Post-P	1.0	572	79
79	573	2	0.8817	-0.000	251	0.09537289943298788	Pre-P:Post-P	1.0	573	79
80	111	68	0.7338	-64.043	252	0.009148999085941363	Pre-P:Post-P	-1.0	80	111
81	243	38	0.9581	28.978	253	0.5217688712764049	Pre-P:Post-P	1.0	243	81
83	427	19	0.8077	15.995	254	0.17406443020541154	Pre-P:Post-P	1.0	427	83
83	429	19	0.8041	-0.000	255	0.10376718399440359	Pre-P:Post-P	1.0	429	83
83	432	19	0.8704	-0.000	256	0.13900378712618472	Pre-P:Post-P	1.0	432	83
83	433	19	0.8248	-0.000	257	0.028054486019123304	Pre-P:Post-P	1.0	433	83
83	595	19	0.8414	0.000	258	0.14014151716270357	Pre-P:Post-P	1.0	595	83
83	773	19	0.8576	-0.000	259	0.24392133804403657	Pre-P:Post-P	1.0	773	83
86	443	17	0.8229	-0.000	260	0.025724568913875503	Pre-P:Post-P	-1.0	86	443
87	198	2	0.9024	-0.000	261	0.2515438296520178	Pre-P:Post-P	-1.0	87	198
87	267	2	0.8964	-0.000	262	0.2892162931477212	Pre-P:Post-P	-1.0	87	267
87	404	2	0.8898	74.036	263	0.08579105220033949	Pre-P:Post-P	-1.0	87	404
87	411	2	0.9147	58.041	264	0.07416637271134996	Pre-P:Post-P	-1.0	87	411
87	422	2	0.9191	-0.000	265	0.30389020237613	Pre-P:Post-P	-1.0	87	422
87	560	2	0.8898	74.036	266	0.2356585652949296	Pre-P:Post-P	-1.0	87	560
87	764	2	0.891	-0.000	267	0.01668360238324563	Pre-P:Post-P	-1.0	87	764
92	201	115	1.0	0.000	268	0.05770707216950782	Pre-P:Post-P	1.0	201	92
93	267	2	0.8784	15.995	269	0.05588354163428386	Pre-P:Post-P	1.0	267	93
93	446	2	0.8898	-0.001	270	0.18409665502940264	Pre-P:Post-P	1.0	446	93
93	469	2	0.8819	-58.042	271	0.020110182526685276	Pre-P:Post-P	1.0	469	93
93	472	2	0.8819	-58.041	272	0.23872896032518334	Pre-P:Post-P	1.0	472	93
93	757	2	0.8796	-0.001	273	0.25671682569577275	Pre-P:Post-P	1.0	757	93
94	219	29	0.9272	-0.003	274	0.7777651988822419	Pre-P:Post-P	-1.0	94	219
94	229	29	0.6727	-47.981	275	0.9043561803757739	Pre-P:Post-P	1.0	229	94
94	250	29	0.6693	-47.981	276	0.5209489028834233	Pre-P:Post-P	1.0	250	94
94	522	29	0.6598	-61.999	277	0.5209489028834233	Pre-P:Post-P	1.0	522	94
94	526	29	0.9367	-14.013	278	0.12767065280751352	Pre-P:Post-P	1.0	526	94
94	527	29	0.9435	-14.013	279	0.21358643042289208	Pre-P:Post-P	-1.0	94	527
94	531	29	0.9449	-14.011	280	0.5209489028834233	Pre-P:Post-P	1.0	531	94
94	733	29	0.8732	2.018	281	0.46803874973687	Pre-P:Post-P	1.0	733	94
94	749	29	0.7699	2.015	282	1.0788662050984787	Pre-P:Post-P	1.0	749	94
95	103	2	0.8943	-0.000	283	0.09010175974862418	Pre-P:Post-P	-1.0	95	103
95	118	2	0.8921	-0.000	284	0.1666583922542638	Pre-P:Post-P	1.0	118	95
95	268	2	0.8782	-0.000	285	0.37187446628002957	Pre-P:Post-P	-1.0	95	268
95	463	2	0.8892	-0.000	286	0.036494179633782625	Pre-P:Post-P	1.0	463	95
95	466	2	0.9084	-0.001	287	0.14623552944344326	Pre-P:Post-P	-1.0	95	466
95	577	2	0.8812	-0.000	288	0.03979607972985519	Pre-P:Post-P	1.0	577	95
97	256	2	0.8963	0.000	289	0.08118287549592611	Pre-P:Post-P	-1.0	97	256
97	673	2	0.8874	-0.001	290	0.05395505886621871	Pre-P:Post-P	1.0	673	97
97	703	2	0.8787	-0.000	291	0.037788979538135245	Pre-P:Post-P	1.0	703	97
100	458	3	0.8329	-0.000	292	0.3579588995254748	Pre-P:Post-P	-1.0	100	458
