CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	id	max_chemdir	max_comparison	sign_chemdir	CLUSTERID1_chemdir	CLUSTERID2_chemdir
37	396	6	0.9154	-0.000	70	0.10327454453485681	Pre-HV:Post-HV	-1.0	37	396
37	551	6	0.9075	0.000	71	0.055536219457603994	Pre-HV:Post-HV	1.0	551	37
37	678	6	0.9118	-0.000	72	0.04828227409361546	Pre-HV:Post-HV	1.0	678	37
37	706	6	0.9151	-0.000	73	0.22979494554103672	Pre-HV:Post-HV	1.0	706	37
37	767	6	0.8676	-0.000	74	0.01426558467378723	Pre-HV:Post-HV	1.0	767	37
38	402	22	0.9001	-0.000	75	0.01942192312943297	Pre-HV:Post-HV	1.0	402	38
38	558	22	0.8636	-0.000	76	0.03418377521791449	Pre-HV:Post-HV	1.0	558	38
38	59	22	0.8578	-2.015	77	0.1256279779455385	Pre-HV:Post-HV	-1.0	38	59
38	680	22	0.8708	-0.000	78	0.21061218226435524	Pre-HV:Post-HV	1.0	680	38
39	255	6	0.9477	0.000	79	0.028938031308624136	Pre-HV:Post-HV	-1.0	39	255
39	273	6	0.9036	-0.000	80	0.01856352363269732	Pre-HV:Post-HV	1.0	273	39
39	396	6	0.9316	-0.000	81	0.17169918898704242	Pre-HV:Post-HV	-1.0	39	396
39	44	6	0.882	56.026	82	0.2328943733769904	Pre-HV:Post-HV	-1.0	39	44
39	551	6	0.9241	0.000	83	0.012888424994581647	Pre-HV:Post-HV	-1.0	39	551
39	552	6	0.8598	56.026	84	0.07159796823429242	Pre-HV:Post-HV	-1.0	39	552
39	553	6	0.8598	56.026	85	0.2726654228554826	Pre-HV:Post-HV	-1.0	39	553
39	678	6	0.9104	-0.000	86	0.020142370358570156	Pre-HV:Post-HV	-1.0	39	678
39	706	6	0.8987	-0.000	87	0.161370301088851	Pre-HV:Post-HV	1.0	706	39
39	767	6	0.8897	-0.000	88	0.05415905977839834	Pre-HV:Post-HV	-1.0	39	767
42	403	77	0.8156	-0.000	89	0.08290271337063747	Pre-HV:Post-HV	-1.0	42	403
42	48	77	0.8013	0.000	90	0.10033696234443139	Pre-HV:Post-HV	-1.0	42	48
42	54	77	0.8405	-0.000	91	0.09134232894262972	Pre-HV:Post-HV	-1.0	42	54
42	561	77	0.8221	-0.000	92	0.06085824918072527	Pre-HV:Post-HV	-1.0	42	561
42	663	77	0.8442	-0.000	93	0.09537929324696208	Pre-HV:Post-HV	-1.0	42	663
42	768	77	0.8613	-0.000	94	0.09062428606402355	Pre-HV:Post-HV	1.0	768	42
43	595	19	0.8191	28.031	95	0.26742741076562987	Pre-HV:Post-HV	-1.0	43	595
43	64	19	0.8191	28.031	96	0.02828438951226847	Pre-HV:Post-HV	1.0	64	43
44	192	6	0.8882	0.000	97	0.033747026623683	Pre-HV:Post-HV	1.0	192	44
44	255	6	0.8937	-56.026	98	0.20395634206836621	Pre-HV:Post-HV	1.0	255	44
44	396	6	0.868	-56.026	99	0.06119518438994796	Pre-HV:Post-HV	1.0	396	44
44	397	6	0.9462	-0.000	100	0.1703336584330278	Pre-HV:Post-HV	1.0	397	44
44	552	6	0.9267	-0.000	101	0.161296405142698	Pre-HV:Post-HV	1.0	552	44
44	553	6	0.9267	-0.000	102	0.03977104947849224	Pre-HV:Post-HV	-1.0	44	553
44	709	6	0.8987	-0.000	103	0.22436689694063755	Pre-HV:Post-HV	1.0	709	44
44	754	6	0.9	0.000	104	0.1029697511198829	Pre-HV:Post-HV	1.0	754	44
44	761	6	0.9045	-0.000	105	0.14884734769690433	Pre-HV:Post-HV	1.0	761	44
45	180	63	0.8259	-17.026	106	0.056999305487844654	Pre-HV:Post-HV	1.0	180	45
45	358	63	0.8566	0.000	107	0.5838822087028306	Pre-HV:Post-HV	-1.0	45	358
46	144	1	0.995	2.016	108	0.13219703134456817	Pre-HV:Post-HV	1.0	144	46
46	615	1	0.984	-21.984	109	0.054213982756942676	Pre-HV:Post-HV	1.0	615	46
46	617	1	0.9826	30.048	110	0.027795281244653584	Pre-HV:Post-HV	-1.0	46	617
46	652	1	0.9111	30.048	111	0.029583070357940888	Pre-HV:Post-HV	-1.0	46	652
46	657	1	0.9172	6.048	112	0.1609499958761424	Pre-HV:Post-HV	1.0	657	46
47	189	2	0.9282	0.000	113	0.00815792728419517	Pre-HV:Post-HV	1.0	189	47
47	288	2	0.9121	-0.000	114	0.13541311876934317	Pre-HV:Post-HV	1.0	288	47
47	344	2	0.9216	0.000	115	0.024871119267026183	Pre-HV:Post-HV	1.0	344	47
47	409	2	0.9135	-0.000	116	0.1523652358573537	Pre-HV:Post-HV	1.0	409	47
47	411	2	1.0	0.000	117	0.2235744456238511	Pre-HV:Post-HV	-1.0	47	411
47	71	2	0.9121	0.000	118	0.07131268429708044	Pre-HV:Post-HV	1.0	71	47
47	764	2	0.9042	-58.041	119	0.1026798028396513	Pre-HV:Post-HV	1.0	764	47
47	87	2	0.9147	-58.041	120	0.06294547950583812	Pre-HV:Post-HV	-1.0	47	87
48	403	77	0.9017	-0.000	121	0.017434248973793823	Pre-HV:Post-HV	1.0	403	48
48	54	77	0.8877	-0.000	122	0.008994633401801531	Pre-HV:Post-HV	1.0	54	48
48	561	77	0.8936	-0.000	123	0.03947871316370613	Pre-HV:Post-HV	1.0	561	48
48	663	77	0.8849	-0.000	124	0.004957669097469387	Pre-HV:Post-HV	1.0	663	48
48	768	77	0.9369	-0.000	125	0.19096124840845485	Pre-HV:Post-HV	1.0	768	48
52	558	22	0.8612	-0.000	126	0.17285019965948906	Pre-HV:Post-HV	1.0	558	52
53	405	2	0.8795	-0.000	127	0.02082311289458116	Pre-HV:Post-HV	-1.0	53	405
53	557	2	0.8795	0.000	128	0.06716005244343673	Pre-HV:Post-HV	-1.0	53	557
53	559	2	0.878	-0.000	129	0.17667996392328303	Pre-HV:Post-HV	1.0	559	53
54	403	77	0.8771	0.000	130	0.008439615571992338	Pre-HV:Post-HV	1.0	403	54
54	561	77	0.9264	-0.000	131	0.03048407976190454	Pre-HV:Post-HV	1.0	561	54
54	663	77	0.9219	-0.000	132	0.004036964304332239	Pre-HV:Post-HV	-1.0	54	663
54	768	77	0.9149	0.000	133	0.18196661500665334	Pre-HV:Post-HV	1.0	768	54
55	360	4	1.0	-0.000	134	0.20173915746087018	Pre-HV:Post-HV	1.0	360	55
55	546	4	0.9669	1.003	135	0.12880615287396702	Pre-HV:Post-HV	-1.0	55	546
55	57	4	1.0	-0.000	136	0.019611571122372745	Pre-HV:Post-HV	1.0	57	55
57	360	4	1.0	-0.000	137	0.18212758633849746	Pre-HV:Post-HV	1.0	360	57
57	546	4	0.9669	1.003	138	0.1484177239963397	Pre-HV:Post-HV	-1.0	57	546
58	276	27	0.7602	0.000	139	0.11244784261137852	Pre-HV:Post-HV	-1.0	58	276
58	430	27	0.7925	0.000	140	0.05339023501243204	Pre-HV:Post-HV	1.0	430	58
58	566	27	0.7232	-0.000	141	0.1245441289260518	Pre-HV:Post-HV	1.0	566	58
58	667	27	0.7654	-0.000	142	0.08730896712943495	Pre-HV:Post-HV	1.0	667	58
58	669	27	0.8235	-0.000	143	0.1849193846234234	Pre-HV:Post-HV	1.0	669	58
58	68	27	0.8088	0.000	144	0.007215204006447743	Pre-HV:Post-HV	1.0	68	58
58	739	27	0.8111	-0.000	145	0.007524434361175639	Pre-HV:Post-HV	-1.0	58	739
59	265	22	0.8589	0.000	146	0.4383344661912706	Pre-HV:Post-HV	1.0	265	59
59	407	22	0.8752	-0.000	147	0.039127239020353	Pre-HV:Post-HV	1.0	407	59
59	408	22	0.8597	0.000	148	0.20135237022458158	Pre-HV:Post-HV	1.0	408	59
59	556	22	0.887	2.015	149	0.22253038109045534	Pre-HV:Post-HV	-1.0	59	556
59	558	22	0.9054	2.015	150	0.15981175316345295	Pre-HV:Post-HV	1.0	558	59
59	664	22	0.8752	-0.000	151	0.14806576106177924	Pre-HV:Post-HV	-1.0	59	664
60	427	19	0.8598	0.000	152	0.409787483183328	Pre-HV:Post-HV	-1.0	60	427
60	428	19	0.8506	0.000	153	0.2041186592158213	Pre-HV:Post-HV	1.0	428	60
60	431	19	0.869	-0.000	154	0.08236475485445606	Pre-HV:Post-HV	1.0	431	60
60	433	19	0.8604	-15.995	155	0.198448851930503	Pre-HV:Post-HV	1.0	433	60
60	565	19	0.8495	-0.000	156	0.1640427756943318	Pre-HV:Post-HV	1.0	565	60
